transaction_id,customer_id,customer_age,customer_gender,country,product_category,product_name,quantity,unit_price,total_price,payment_method,transaction_date
T04030,C1528,47,Male,Australia,Electronics,Headphones,2,80.39,160.78,Cash,2023-02-27
T04031,C1946,25,Female,UK,Home,Desk Lamp,5,801.48,4007.4,Debit Card,2022-11-19
T04032,C1492,38,Other,Germany,Home,Desk Lamp,2,204.48,408.96,Debit Card,2022-05-01
T04033,C1184,34,Female,UK,Books,NLP with Transformers,5,852.38,4261.9,Debit Card,2022-05-05
T04034,C1475,38,Male,UK,Electronics,Smartphone,2,223.48,446.96,UPI,2022-08-09
T04035,C1579,44,Male,India,Electronics,Headphones,4,1130.66,4522.64,Debit Card,2023-12-22
T04036,C1414,51,Other,UK,Books,Data Science 101,1,1368.34,1368.34,Credit Card,2023-09-20
T04037,C1915,54,Female,India,Clothing,T-Shirt,2,984.0,1968.0,Credit Card,2022-08-19
T04038,C1329,27,Male,USA,Books,NLP with Transformers,2,185.82,371.64,UPI,2022-05-09
T04039,C1027,32,Female,USA,Books,Deep Learning,3,1404.6,4213.8,UPI,2022-02-09
T04040,C1505,60,Male,UK,Books,Deep Learning,3,1122.63,3367.89,Net Banking,2022-07-08
T04041,C1657,51,Other,UK,Electronics,Smartwatch,3,1301.12,3903.36,UPI,2024-05-02
T04042,C1484,26,Female,USA,Books,AI Basics,3,500.26,1500.78,Net Banking,2022-02-06
T04043,C1712,58,Male,Australia,Electronics,Headphones,1,974.58,974.58,Credit Card,2022-05-17
T04044,C1398,64,Other,Germany,Electronics,Smartphone,1,835.83,835.83,Net Banking,2024-06-12
T04045,C1631,22,Male,Germany,Clothing,Jeans,2,937.71,1875.42,UPI,2022-06-21
T04046,C1485,35,Male,Germany,Electronics,Laptop,2,425.5,851.0,Cash,2023-05-14
T04047,C1198,45,Other,Australia,Books,AI Basics,2,278.23,556.46,Cash,2022-06-18
T04048,C1249,26,Female,Australia,Clothing,Jacket,2,915.39,1830.78,Cash,2023-06-01
T04049,C1435,56,Male,USA,Books,Data Science 101,3,268.31,804.93,Credit Card,2024-05-11
T04050,C1226,61,Other,Germany,Electronics,Laptop,2,1081.03,2162.06,UPI,2022-09-14
T04051,C1024,60,Other,Germany,Home,Desk Lamp,3,986.98,2960.94,Net Banking,2023-02-27
T04052,C1870,62,Other,Germany,Electronics,Laptop,2,681.51,1363.02,Credit Card,2022-05-25
T04053,C1126,62,Female,India,Clothing,Jacket,1,610.74,610.74,Credit Card,2023-09-08
T04054,C1036,64,Male,India,Books,Deep Learning,5,637.73,3188.65,UPI,2023-09-22
T04055,C1665,40,Female,India,Books,Deep Learning,5,298.32,1491.6,Credit Card,2024-03-30
T04056,C1618,54,Female,USA,Clothing,Jeans,3,1234.99,3704.97,Net Banking,2022-06-08
T04057,C1817,29,Other,Germany,Electronics,Smartphone,3,649.61,1948.83,Net Banking,2022-03-08
T04058,C1673,63,Other,USA,Electronics,Laptop,3,775.01,2325.03,Cash,2022-05-06
T04059,C1163,39,Male,India,Electronics,Laptop,4,1449.98,5799.92,Cash,2022-12-26
T04060,C1067,42,Male,USA,Books,Data Science 101,3,312.16,936.48,UPI,2024-01-21
T04061,C1324,64,Other,Canada,Electronics,Laptop,2,632.81,1265.62,Cash,2024-03-31
T04062,C1975,23,Other,India,Electronics,Laptop,1,1421.2,1421.2,Debit Card,2023-11-27
T04063,C1805,44,Female,USA,Books,AI Basics,5,1303.59,6517.95,UPI,2024-05-14
T04064,C1778,31,Male,USA,Books,Data Science 101,5,222.35,1111.75,Debit Card,2023-11-10
T04065,C1309,61,Female,Canada,Books,Deep Learning,1,738.5,738.5,Debit Card,2023-09-27
T04066,C1653,31,Female,USA,Clothing,T-Shirt,4,1283.78,5135.12,Cash,2023-07-15
T04067,C1387,39,Male,Germany,Home,Office Chair,1,628.72,628.72,Net Banking,2024-03-26
T04068,C1893,30,Female,Canada,Electronics,Headphones,5,240.04,1200.2,UPI,2024-05-13
T04069,C1139,53,Male,Australia,Home,Office Chair,5,312.91,1564.55,Credit Card,2023-10-08
T04070,C1720,32,Female,Germany,Home,Mixer,4,375.17,1500.68,Credit Card,2022-11-13
T04071,C1106,28,Male,UK,Clothing,T-Shirt,2,458.39,916.78,Credit Card,2023-06-01
T04072,C1652,64,Male,UK,Home,Vacuum Cleaner,2,562.17,1124.34,UPI,2022-11-09
T04073,C1311,19,Other,Germany,Books,NLP with Transformers,4,146.33,585.32,UPI,2022-02-04
T04074,C1161,42,Male,Canada,Clothing,Jeans,4,180.26,721.04,Cash,2023-12-29
T04075,C1410,54,Male,India,Clothing,Sneakers,2,782.48,1564.96,Net Banking,2023-07-27
T04076,C1339,46,Other,Canada,Clothing,Jacket,4,800.14,3200.56,Debit Card,2023-05-12
T04077,C1985,42,Female,USA,Electronics,Smartphone,3,1116.83,3350.49,Net Banking,2023-01-23
T04078,C1301,32,Female,Australia,Electronics,Smartphone,1,1315.03,1315.03,Debit Card,2022-02-07
T04079,C1258,39,Female,Germany,Electronics,Headphones,2,1026.53,2053.06,Credit Card,2023-06-05
T04080,C1722,37,Other,UK,Clothing,Sneakers,1,639.28,639.28,Cash,2023-11-13
T04081,C1639,49,Other,Germany,Books,AI Basics,1,771.68,771.68,Credit Card,2022-11-11
T04082,C1348,35,Female,Canada,Electronics,Laptop,2,1067.84,2135.68,UPI,2024-03-01
T04083,C1196,51,Male,India,Books,NLP with Transformers,5,1099.52,5497.6,Credit Card,2022-10-12
T04084,C1679,39,Male,Canada,Clothing,Jeans,1,1255.87,1255.87,Cash,2023-12-22
T04085,C1288,19,Male,Canada,Books,Data Science 101,4,765.85,3063.4,UPI,2023-10-12
T04086,C1196,50,Male,UK,Clothing,Sneakers,1,1100.03,1100.03,Net Banking,2023-09-16
T04087,C1365,47,Female,USA,Electronics,Smartwatch,2,1385.16,2770.32,Cash,2024-01-08
T04088,C1055,27,Other,Canada,Electronics,Laptop,3,310.83,932.49,UPI,2022-03-15
T04089,C1835,56,Female,USA,Home,Mixer,4,306.24,1224.96,Net Banking,2023-04-22
T04090,C1681,44,Female,Australia,Home,Office Chair,4,937.63,3750.52,Credit Card,2024-02-03
T04091,C1840,45,Other,Australia,Books,AI Basics,1,724.76,724.76,Cash,2023-07-25
T04092,C1134,43,Female,UK,Electronics,Headphones,2,1460.46,2920.92,UPI,2023-09-22
T04093,C1664,64,Other,India,Electronics,Headphones,4,1020.48,4081.92,Net Banking,2023-11-29
T04094,C1805,46,Female,Canada,Electronics,Smartphone,4,1213.05,4852.2,UPI,2023-10-22
T04095,C1275,60,Female,Australia,Books,NLP with Transformers,5,116.83,584.15,Cash,2024-01-29
T04096,C1242,21,Other,Germany,Books,Data Science 101,4,1194.37,4777.48,Cash,2023-06-21
T04097,C1684,22,Female,Australia,Home,Office Chair,4,540.22,2160.88,Cash,2023-11-01
T04098,C1033,41,Male,Australia,Clothing,Sneakers,1,1422.45,1422.45,Net Banking,2023-09-14
T04099,C1514,22,Female,India,Books,NLP with Transformers,4,373.27,1493.08,Debit Card,2022-01-31
T04100,C1309,65,Male,UK,Home,Desk Lamp,4,222.32,889.28,UPI,2022-03-27
T04101,C1937,25,Female,Canada,Home,Desk Lamp,2,263.24,526.48,UPI,2022-04-06
T04102,C1393,21,Male,UK,Home,Vacuum Cleaner,3,413.4,1240.2,Net Banking,2023-10-13
T04103,C1958,40,Other,Canada,Clothing,Sneakers,5,430.14,2150.7,Net Banking,2023-05-28
T04104,C1519,24,Other,India,Books,Deep Learning,3,48.27,144.81,UPI,2022-08-05
T04105,C1033,33,Female,Canada,Electronics,Smartwatch,2,1472.05,2944.1,UPI,2024-01-04
T04106,C1310,49,Female,Germany,Home,Desk Lamp,5,1264.77,6323.85,Net Banking,2022-08-25
T04107,C1926,22,Female,Canada,Home,Desk Lamp,2,762.85,1525.7,UPI,2022-04-12
T04108,C1857,23,Male,Canada,Home,Mixer,3,1115.16,3345.48,Credit Card,2024-06-15
T04109,C1163,41,Other,India,Books,NLP with Transformers,2,780.65,1561.3,UPI,2023-04-23
T04110,C1519,50,Female,USA,Home,Desk Lamp,5,184.52,922.6,Cash,2022-12-01
T04111,C1345,23,Other,Canada,Books,NLP with Transformers,1,286.9,286.9,UPI,2022-05-09
T04112,C1813,34,Male,Germany,Books,Data Science 101,4,476.71,1906.84,Net Banking,2022-01-07
T04113,C1118,22,Male,USA,Home,Mixer,1,340.7,340.7,Net Banking,2023-02-01
T04114,C1310,42,Other,Germany,Electronics,Headphones,2,48.21,96.42,Cash,2024-06-02
T04115,C1381,61,Male,UK,Electronics,Headphones,5,1378.01,6890.05,Cash,2022-10-03
T04116,C1047,35,Other,India,Home,Office Chair,3,878.18,2634.54,Net Banking,2023-10-15
T04117,C1003,47,Other,Canada,Books,AI Basics,2,278.41,556.82,Net Banking,2023-12-22
T04118,C1659,42,Female,UK,Clothing,Jeans,1,1262.61,1262.61,Credit Card,2023-05-12
T04119,C1659,51,Other,India,Books,Data Science 101,3,849.63,2548.89,Net Banking,2022-09-21
T04120,C1540,57,Female,UK,Books,Data Science 101,2,311.67,623.34,UPI,2023-09-28
T04121,C1442,27,Other,Australia,Books,AI Basics,4,1001.62,4006.48,Net Banking,2022-06-06
T04122,C1143,36,Male,India,Books,Data Science 101,5,1356.87,6784.35,Debit Card,2023-08-07
T04123,C1259,28,Other,UK,Home,Vacuum Cleaner,1,1420.88,1420.88,UPI,2023-10-27
T04124,C1871,25,Female,Germany,Home,Mixer,3,540.1,1620.3,UPI,2023-12-11
T04125,C1570,39,Female,USA,Electronics,Headphones,1,1056.02,1056.02,Credit Card,2024-02-18
T04126,C1872,52,Male,USA,Electronics,Smartwatch,3,1280.5,3841.5,UPI,2022-02-22
T04127,C1978,32,Male,Australia,Electronics,Headphones,4,521.71,2086.84,Debit Card,2022-10-11
T04128,C1829,24,Female,Australia,Electronics,Smartwatch,1,1056.5,1056.5,Debit Card,2023-10-26
T04129,C1380,28,Male,UK,Clothing,Jacket,2,1350.35,2700.7,UPI,2022-01-03
T04130,C1055,62,Female,USA,Clothing,Jeans,3,15.68,47.04,UPI,2022-09-03
T04131,C1944,24,Male,USA,Clothing,Jeans,2,1298.98,2597.96,Credit Card,2024-05-14
T04132,C1673,35,Male,UK,Home,Office Chair,3,755.04,2265.12,Cash,2022-08-22
T04133,C1688,19,Male,India,Books,Deep Learning,2,815.13,1630.26,Net Banking,2024-04-11
T04134,C1395,24,Male,UK,Books,Deep Learning,2,1467.05,2934.1,Cash,2023-05-09
T04135,C1636,36,Female,Germany,Home,Office Chair,1,1265.54,1265.54,Cash,2023-06-02
T04136,C1081,40,Male,Canada,Home,Desk Lamp,2,225.54,451.08,Debit Card,2023-04-26
T04137,C1447,63,Female,USA,Electronics,Smartwatch,3,203.6,610.8,Debit Card,2022-12-21
T04138,C1068,57,Male,USA,Clothing,Jacket,3,364.54,1093.62,Cash,2022-02-25
T04139,C1401,65,Female,UK,Home,Mixer,2,1450.36,2900.72,Net Banking,2023-04-18
T04140,C1177,30,Male,UK,Books,AI Basics,5,1190.83,5954.15,Net Banking,2023-05-01
T04141,C1470,36,Female,Germany,Clothing,Sneakers,1,1106.52,1106.52,Credit Card,2023-03-30
T04142,C1779,56,Other,UK,Books,Deep Learning,1,888.47,888.47,Cash,2023-12-09
T04143,C1587,35,Female,Germany,Books,NLP with Transformers,4,756.26,3025.04,Cash,2024-03-08
T04144,C1957,39,Female,Australia,Home,Vacuum Cleaner,3,461.75,1385.25,Cash,2023-08-23
T04145,C1766,63,Other,UK,Clothing,T-Shirt,5,1317.61,6588.05,Net Banking,2022-11-19
T04146,C1501,43,Female,USA,Electronics,Smartwatch,4,1486.99,5947.96,UPI,2023-08-15
T04147,C1762,43,Male,USA,Books,Deep Learning,2,317.63,635.26,UPI,2023-10-04
T04148,C1681,28,Other,UK,Clothing,Sneakers,4,742.2,2968.8,UPI,2022-12-28
T04149,C1814,49,Female,USA,Electronics,Smartwatch,3,848.97,2546.91,Credit Card,2022-10-16
T04150,C1441,49,Other,USA,Clothing,Sneakers,3,189.29,567.87,Cash,2022-10-15
T04151,C1890,28,Male,UK,Electronics,Headphones,4,800.52,3202.08,Cash,2022-06-10
T04152,C1786,19,Male,USA,Books,AI Basics,4,1282.58,5130.32,Net Banking,2024-02-03
T04153,C1944,57,Female,USA,Books,Data Science 101,5,1224.67,6123.35,Net Banking,2023-05-30
T04154,C1347,55,Female,UK,Clothing,T-Shirt,1,934.24,934.24,Debit Card,2023-09-12
T04155,C1833,35,Male,Germany,Electronics,Laptop,2,786.05,1572.1,Credit Card,2022-07-05
T04156,C1921,51,Male,UK,Electronics,Smartphone,5,1480.21,7401.05,Debit Card,2023-12-21
T04157,C1187,26,Male,Germany,Clothing,Sneakers,2,644.26,1288.52,UPI,2023-08-28
T04158,C1060,48,Female,India,Books,AI Basics,4,758.64,3034.56,Net Banking,2023-12-24
T04159,C1080,42,Other,UK,Books,Data Science 101,2,44.11,88.22,UPI,2024-02-02
T04160,C1133,29,Male,USA,Home,Mixer,3,125.78,377.34,Debit Card,2024-05-28
T04161,C1855,25,Male,USA,Clothing,Jacket,4,1167.68,4670.72,Net Banking,2023-08-27
T04162,C1873,33,Male,India,Home,Mixer,5,1453.57,7267.85,Cash,2022-12-18
T04163,C1673,26,Male,Canada,Books,AI Basics,5,277.19,1385.95,Debit Card,2022-09-08
T04164,C1699,53,Female,Germany,Books,Deep Learning,5,967.25,4836.25,Cash,2022-02-27
T04165,C1731,20,Male,UK,Books,Deep Learning,1,1449.7,1449.7,Credit Card,2022-07-15
T04166,C1288,46,Male,Canada,Books,NLP with Transformers,1,28.61,28.61,Credit Card,2023-01-31
T04167,C1346,34,Female,Canada,Electronics,Smartwatch,4,247.03,988.12,UPI,2024-06-05
T04168,C1451,47,Female,Canada,Home,Office Chair,5,1287.2,6436.0,Net Banking,2022-08-16
T04169,C1713,31,Other,UK,Clothing,T-Shirt,2,713.39,1426.78,Debit Card,2023-02-15
T04170,C1223,23,Other,UK,Home,Desk Lamp,1,1278.71,1278.71,Net Banking,2022-11-26
T04171,C1783,35,Male,USA,Clothing,T-Shirt,3,1400.83,4202.49,Credit Card,2024-05-10
T04172,C1386,31,Male,Australia,Home,Mixer,4,573.22,2292.88,UPI,2023-08-04
T04173,C1382,36,Male,USA,Electronics,Smartphone,2,76.86,153.72,UPI,2022-11-05
T04174,C1191,39,Male,Canada,Books,Data Science 101,5,1452.98,7264.9,Credit Card,2022-06-09
T04175,C1470,39,Female,Australia,Clothing,Jeans,4,764.69,3058.76,Cash,2023-03-14
T04176,C1045,59,Other,Canada,Electronics,Headphones,5,422.34,2111.7,Cash,2023-06-26
T04177,C1090,32,Male,Australia,Electronics,Laptop,5,736.65,3683.25,Credit Card,2023-10-11
T04178,C1032,57,Male,Canada,Clothing,Jacket,1,918.67,918.67,Cash,2022-06-10
T04179,C1835,39,Female,UK,Clothing,T-Shirt,2,28.84,57.68,UPI,2023-12-06
T04180,C1423,54,Other,Canada,Clothing,Jacket,5,1495.56,7477.8,Debit Card,2023-07-02
T04181,C1028,45,Female,USA,Books,NLP with Transformers,1,92.54,92.54,Credit Card,2024-01-13
T04182,C1558,43,Other,UK,Home,Office Chair,3,590.95,1772.85,UPI,2023-01-04
T04183,C1899,61,Other,USA,Electronics,Smartwatch,2,224.55,449.1,Cash,2024-02-29
T04184,C1455,31,Other,UK,Home,Desk Lamp,2,522.96,1045.92,UPI,2024-01-04
T04185,C1190,41,Male,UK,Books,AI Basics,1,482.2,482.2,Cash,2022-05-11
T04186,C1441,24,Female,Canada,Clothing,Jeans,4,653.69,2614.76,Debit Card,2022-02-04
T04187,C1698,65,Other,Canada,Clothing,Jacket,1,415.27,415.27,Debit Card,2022-02-22
T04188,C1798,26,Male,Canada,Clothing,T-Shirt,3,1125.81,3377.43,Debit Card,2023-04-18
T04189,C1007,47,Other,Germany,Books,Data Science 101,4,770.71,3082.84,Credit Card,2024-02-17
T04190,C1504,37,Female,Germany,Clothing,Jeans,5,658.45,3292.25,Debit Card,2023-08-31
T04191,C1833,18,Other,UK,Clothing,T-Shirt,3,986.41,2959.23,Net Banking,2022-11-15
T04192,C1696,41,Female,Germany,Clothing,Jeans,2,414.12,828.24,UPI,2022-11-22
T04193,C1620,26,Female,Germany,Home,Vacuum Cleaner,4,1139.63,4558.52,Net Banking,2022-08-21
T04194,C1861,60,Male,India,Clothing,Sneakers,1,664.66,664.66,Net Banking,2022-08-29
T04195,C1938,54,Male,Canada,Books,Deep Learning,4,154.17,616.68,Net Banking,2022-05-24
T04196,C1588,45,Female,India,Home,Desk Lamp,2,398.67,797.34,UPI,2023-03-09
T04197,C1404,24,Other,Australia,Books,NLP with Transformers,4,1362.61,5450.44,Debit Card,2023-01-18
T04198,C1255,41,Male,India,Clothing,Jacket,4,1247.62,4990.48,Net Banking,2024-04-08
T04199,C1395,28,Other,UK,Home,Office Chair,3,544.93,1634.79,Debit Card,2023-05-02
T04200,C1596,47,Other,UK,Books,Deep Learning,2,256.51,513.02,UPI,2024-02-06
T04201,C1210,49,Other,Germany,Home,Desk Lamp,3,429.94,1289.82,Net Banking,2023-08-14
T04202,C1068,35,Female,Canada,Home,Desk Lamp,5,426.89,2134.45,UPI,2024-02-04
T04203,C1665,40,Male,India,Books,AI Basics,4,1313.19,5252.76,Credit Card,2022-12-22
T04204,C1156,45,Male,Canada,Home,Desk Lamp,2,1207.83,2415.66,Cash,2024-03-17
T04205,C1278,56,Male,Canada,Clothing,Jeans,4,1376.8,5507.2,Cash,2023-10-12
T04206,C1790,37,Male,India,Electronics,Laptop,1,1403.56,1403.56,Credit Card,2024-04-18
T04207,C1657,41,Male,Canada,Books,NLP with Transformers,1,1066.39,1066.39,Net Banking,2022-11-17
T04208,C1454,43,Female,UK,Books,NLP with Transformers,4,639.65,2558.6,UPI,2023-06-08
T04209,C1378,48,Male,USA,Books,AI Basics,3,1356.54,4069.62,Net Banking,2023-07-28
T04210,C1960,46,Other,Australia,Books,NLP with Transformers,4,228.37,913.48,UPI,2024-06-02
T04211,C1636,35,Other,UK,Clothing,T-Shirt,4,537.75,2151.0,Net Banking,2022-02-17
T04212,C1379,25,Other,USA,Books,NLP with Transformers,5,673.42,3367.1,Credit Card,2022-04-09
T04213,C1510,48,Female,USA,Clothing,Jacket,1,1321.34,1321.34,Credit Card,2024-01-13
T04214,C1801,32,Male,Australia,Books,Deep Learning,3,724.43,2173.29,Cash,2023-11-22
T04215,C1052,44,Other,Germany,Home,Office Chair,3,897.71,2693.13,Credit Card,2022-07-27
T04216,C1993,61,Other,Germany,Electronics,Laptop,5,128.39,641.95,Credit Card,2023-06-26
T04217,C1240,44,Other,USA,Electronics,Smartwatch,3,1199.51,3598.53,Cash,2022-02-27
T04218,C1489,41,Male,UK,Clothing,Jeans,3,1293.89,3881.67,Net Banking,2023-03-04
T04219,C1280,36,Male,India,Electronics,Smartphone,3,467.97,1403.91,UPI,2022-06-11
T04220,C1893,64,Female,USA,Home,Desk Lamp,1,1285.79,1285.79,UPI,2022-02-24
T04221,C1692,29,Female,USA,Books,Deep Learning,4,1235.9,4943.6,Net Banking,2024-02-23
T04222,C1390,58,Male,Australia,Electronics,Laptop,1,656.23,656.23,Credit Card,2022-03-16
T04223,C1115,57,Other,Canada,Clothing,Jacket,4,52.27,209.08,Cash,2022-07-22
T04224,C1214,59,Female,Germany,Home,Desk Lamp,1,507.33,507.33,Debit Card,2023-10-18
T04225,C1817,63,Other,UK,Books,Data Science 101,2,1311.82,2623.64,UPI,2023-01-05
T04226,C1274,60,Female,UK,Clothing,Sneakers,2,662.39,1324.78,UPI,2023-02-03
T04227,C1554,60,Female,UK,Electronics,Smartwatch,2,761.6,1523.2,Credit Card,2024-03-17
T04228,C1025,54,Other,Germany,Home,Desk Lamp,3,910.69,2732.07,Debit Card,2022-08-24
T04229,C1420,35,Female,UK,Electronics,Smartphone,5,696.39,3481.95,Credit Card,2023-04-11
T04230,C1072,36,Female,USA,Books,NLP with Transformers,3,1039.82,3119.46,Cash,2023-07-09
T04231,C1872,51,Male,Canada,Home,Desk Lamp,3,512.68,1538.04,Debit Card,2022-03-01
T04232,C1432,58,Male,UK,Books,NLP with Transformers,5,46.35,231.75,UPI,2022-05-14
T04233,C1055,38,Other,USA,Electronics,Smartphone,1,275.18,275.18,UPI,2022-05-20
T04234,C1572,32,Female,Germany,Electronics,Smartwatch,3,344.94,1034.82,Debit Card,2022-12-22
T04235,C1931,24,Other,Germany,Clothing,Jeans,1,508.96,508.96,Credit Card,2024-05-03
T04236,C1530,22,Male,Germany,Clothing,Sneakers,1,1092.79,1092.79,Debit Card,2022-07-13
T04237,C1100,31,Other,India,Electronics,Laptop,5,438.02,2190.1,Credit Card,2022-06-17
T04238,C1349,25,Other,UK,Electronics,Headphones,4,335.55,1342.2,Debit Card,2022-03-08
T04239,C1342,64,Other,Canada,Books,Deep Learning,2,1050.44,2100.88,Cash,2023-11-12
T04240,C1051,39,Male,UK,Electronics,Smartphone,3,1464.96,4394.88,Credit Card,2023-11-23
T04241,C1801,22,Female,USA,Home,Desk Lamp,5,84.21,421.05,Net Banking,2023-03-02
T04242,C1022,52,Other,India,Electronics,Smartphone,5,1132.94,5664.7,Cash,2024-02-12
T04243,C1308,18,Male,Australia,Books,AI Basics,5,327.66,1638.3,Net Banking,2022-07-04
T04244,C1598,58,Male,UK,Books,NLP with Transformers,2,992.22,1984.44,Debit Card,2023-06-06
T04245,C1366,39,Other,USA,Electronics,Headphones,2,158.0,316.0,Cash,2022-03-14
T04246,C1039,35,Other,UK,Electronics,Smartwatch,2,1047.72,2095.44,UPI,2022-04-10
T04247,C1352,59,Female,Canada,Books,Deep Learning,4,197.13,788.52,UPI,2024-06-14
T04248,C1838,56,Female,India,Electronics,Smartphone,1,321.28,321.28,UPI,2024-04-15
T04249,C1412,46,Male,USA,Electronics,Smartphone,1,945.87,945.87,Debit Card,2022-09-20
T04250,C1148,23,Male,Australia,Home,Vacuum Cleaner,4,86.66,346.64,Debit Card,2022-09-17
T04251,C1611,26,Female,India,Home,Vacuum Cleaner,1,349.18,349.18,Debit Card,2022-12-12
T04252,C1702,51,Other,UK,Electronics,Headphones,1,497.19,497.19,UPI,2023-10-24
T04253,C1771,62,Male,Germany,Electronics,Smartwatch,4,1390.18,5560.72,UPI,2023-04-08
T04254,C1807,20,Male,India,Home,Desk Lamp,1,146.6,146.6,Debit Card,2024-04-10
T04255,C1898,55,Male,UK,Home,Desk Lamp,1,796.11,796.11,UPI,2024-04-14
T04256,C1361,21,Female,USA,Electronics,Headphones,3,292.78,878.34,Debit Card,2022-02-28
T04257,C1701,46,Male,Canada,Home,Mixer,3,1150.37,3451.11,Cash,2022-09-16
T04258,C1454,65,Male,USA,Electronics,Smartwatch,5,463.35,2316.75,Net Banking,2023-03-03
T04259,C1196,49,Male,Canada,Clothing,Jacket,4,486.77,1947.08,UPI,2023-11-04
T04260,C1587,50,Female,UK,Home,Vacuum Cleaner,3,917.05,2751.15,UPI,2023-03-30
T04261,C1480,27,Female,Australia,Clothing,Jeans,4,1360.9,5443.6,Cash,2023-05-16
T04262,C1377,44,Other,Australia,Home,Desk Lamp,1,107.2,107.2,UPI,2024-05-20
T04263,C1712,63,Male,UK,Clothing,Jeans,2,432.95,865.9,UPI,2024-04-29
T04264,C1249,46,Other,Canada,Electronics,Laptop,2,869.25,1738.5,Credit Card,2024-05-30
T04265,C1167,39,Female,USA,Electronics,Smartphone,2,265.67,531.34,Credit Card,2024-01-14
T04266,C1988,63,Other,India,Electronics,Smartphone,3,640.42,1921.26,UPI,2022-09-13
T04267,C1213,19,Other,Canada,Home,Desk Lamp,5,1473.75,7368.75,Net Banking,2022-01-11
T04268,C1153,43,Female,USA,Clothing,Jeans,3,1355.43,4066.29,Credit Card,2022-02-13
T04269,C1209,24,Female,Germany,Electronics,Smartwatch,5,343.22,1716.1,Credit Card,2023-01-02
T04270,C1694,45,Male,Canada,Books,AI Basics,2,652.76,1305.52,UPI,2023-08-03
T04271,C1817,20,Other,UK,Electronics,Headphones,5,1422.13,7110.65,Cash,2022-05-10
T04272,C1518,26,Male,Germany,Clothing,Jeans,3,1122.29,3366.87,Debit Card,2023-08-17
T04273,C1553,57,Other,Australia,Clothing,Jeans,2,663.06,1326.12,Net Banking,2023-10-11
T04274,C1249,49,Male,Canada,Electronics,Smartwatch,3,442.94,1328.82,Debit Card,2023-03-16
T04275,C1555,65,Female,USA,Electronics,Headphones,4,190.89,763.56,Credit Card,2024-04-13
T04276,C1333,19,Other,USA,Home,Desk Lamp,5,1018.58,5092.9,Credit Card,2023-05-24
T04277,C1452,60,Male,USA,Home,Desk Lamp,4,530.31,2121.24,UPI,2023-03-28
T04278,C1398,19,Other,UK,Home,Desk Lamp,4,931.36,3725.44,Cash,2024-06-07
T04279,C1304,33,Other,UK,Clothing,Jeans,5,86.53,432.65,Debit Card,2022-02-26
T04280,C1430,20,Male,India,Books,NLP with Transformers,5,165.68,828.4,Credit Card,2022-01-26
T04281,C1064,56,Male,Germany,Books,AI Basics,4,1157.18,4628.72,Debit Card,2023-08-22
T04282,C1621,20,Other,India,Books,AI Basics,5,951.98,4759.9,Net Banking,2023-08-01
T04283,C1355,39,Other,Germany,Home,Desk Lamp,2,592.48,1184.96,UPI,2023-03-02
T04284,C1644,41,Other,India,Home,Office Chair,4,886.12,3544.48,Cash,2023-05-28
T04285,C1810,19,Male,Germany,Books,NLP with Transformers,1,355.8,355.8,Debit Card,2022-02-22
T04286,C1798,24,Other,Australia,Electronics,Smartwatch,5,412.2,2061.0,Net Banking,2022-12-14
T04287,C1729,60,Male,Canada,Books,Deep Learning,1,901.46,901.46,Debit Card,2024-06-11
T04288,C1040,37,Female,India,Clothing,Jeans,5,1001.97,5009.85,Debit Card,2024-03-15
T04289,C1326,33,Male,India,Clothing,Jacket,1,386.92,386.92,Cash,2023-06-19
T04290,C1370,62,Male,UK,Clothing,T-Shirt,3,696.28,2088.84,Net Banking,2022-04-06
T04291,C1409,41,Male,Canada,Clothing,Jacket,1,1339.47,1339.47,UPI,2022-05-16
T04292,C1485,50,Other,UK,Electronics,Smartwatch,2,88.99,177.98,UPI,2023-01-29
T04293,C1859,29,Male,Germany,Home,Mixer,5,1322.25,6611.25,Debit Card,2023-02-19
T04294,C1916,37,Male,UK,Clothing,Jacket,2,266.1,532.2,Cash,2022-02-14
T04295,C1337,28,Male,USA,Books,AI Basics,5,1144.75,5723.75,Debit Card,2022-04-23
T04296,C1744,42,Other,Germany,Clothing,Sneakers,1,69.74,69.74,Credit Card,2024-03-03
T04297,C1928,24,Other,Canada,Electronics,Smartphone,4,598.63,2394.52,Credit Card,2022-09-10
T04298,C1464,45,Female,Australia,Books,NLP with Transformers,1,906.76,906.76,UPI,2022-03-06
T04299,C1543,47,Female,Australia,Home,Office Chair,2,1482.12,2964.24,Credit Card,2023-02-14
T04300,C1454,52,Female,USA,Clothing,Sneakers,4,814.39,3257.56,Cash,2022-09-15
T04301,C1083,45,Female,USA,Books,AI Basics,2,979.86,1959.72,Debit Card,2024-02-17
T04302,C1851,58,Female,India,Electronics,Laptop,2,1385.88,2771.76,Debit Card,2024-01-14
T04303,C1914,54,Female,Canada,Clothing,Sneakers,3,1248.35,3745.05,UPI,2023-04-03
T04304,C1768,49,Male,India,Electronics,Smartwatch,5,1083.04,5415.2,Cash,2023-11-12
T04305,C1228,38,Female,Canada,Clothing,Jeans,1,510.67,510.67,Debit Card,2023-12-20
T04306,C1554,32,Other,India,Books,Data Science 101,2,772.07,1544.14,UPI,2023-06-23
T04307,C1667,48,Female,Germany,Clothing,Jeans,3,377.47,1132.41,Net Banking,2023-10-29
T04308,C1313,30,Female,India,Books,NLP with Transformers,1,1025.33,1025.33,Net Banking,2023-08-11
